time,event,vehicle_id,x,y,ratio,state
0.6675490892874475,V3 arrive→R43,0,30.0,50.0,0.9833333333333333,busy
0.6675490892874475,V3 arrive→R43,1,47.0,40.0,0.9796557406404438,busy
0.6675490892874475,V3 arrive→R43,2,42.0,65.0,0.9747787567492975,busy
0.6675490892874475,V3 arrive→R43,3,33.0,35.0,0.972411757737922,busy
0.6675490892874475,V3 arrive→R43,4,40.0,50.0,1.0,idle
0.6675490892874475,V3 arrive→R43,5,40.0,50.0,1.0,idle
0.6675490892874475,V3 finish→R43,0,30.0,50.0,0.9833333333333333,busy
0.6675490892874475,V3 finish→R43,1,47.0,40.0,0.9796557406404438,busy
0.6675490892874475,V3 finish→R43,2,42.0,65.0,0.9747787567492975,busy
0.6675490892874475,V3 finish→R43,3,33.0,35.0,0.972411757737922,busy
0.6675490892874475,V3 finish→R43,4,40.0,50.0,1.0,idle
0.6675490892874475,V3 finish→R43,5,40.0,50.0,1.0,idle
0.6675490892874475,Request 90 arrives,0,30.0,50.0,0.9833333333333333,busy
0.6675490892874475,Request 90 arrives,1,47.0,40.0,0.9796557406404438,busy
0.6675490892874475,Request 90 arrives,2,42.0,65.0,0.9747787567492975,busy
0.6675490892874475,Request 90 arrives,3,33.0,35.0,0.972411757737922,busy
0.6675490892874475,Request 90 arrives,4,40.0,50.0,1.0,idle
0.6675490892874475,Request 90 arrives,5,40.0,50.0,1.0,idle
0.8019254688014716,V4 arrive→R90,0,30.0,50.0,0.9833333333333333,busy
0.8019254688014716,V4 arrive→R90,1,47.0,40.0,0.9796557406404438,busy
0.8019254688014716,V4 arrive→R90,2,42.0,65.0,0.9747787567492975,busy
0.8019254688014716,V4 arrive→R90,3,33.0,35.0,0.972411757737922,busy
0.8019254688014716,V4 arrive→R90,4,60.0,55.0,0.9656407864531862,busy
0.8019254688014716,V4 arrive→R90,5,40.0,50.0,1.0,idle
0.8019254688014716,V4 finish→R90,0,30.0,50.0,0.9833333333333333,busy
0.8019254688014716,V4 finish→R90,1,47.0,40.0,0.9796557406404438,busy
0.8019254688014716,V4 finish→R90,2,42.0,65.0,0.9747787567492975,busy
0.8019254688014716,V4 finish→R90,3,33.0,35.0,0.972411757737922,busy
0.8019254688014716,V4 finish→R90,4,60.0,55.0,0.9656407864531862,busy
0.8019254688014716,V4 finish→R90,5,40.0,50.0,1.0,idle
0.8019254688014716,Request 13 arrives,0,30.0,50.0,0.9833333333333333,idle
0.8019254688014716,Request 13 arrives,1,47.0,40.0,0.9796557406404438,busy
0.8019254688014716,Request 13 arrives,2,42.0,65.0,0.9747787567492975,busy
0.8019254688014716,Request 13 arrives,3,33.0,35.0,0.972411757737922,busy
0.8019254688014716,Request 13 arrives,4,60.0,55.0,0.9656407864531862,busy
0.8019254688014716,Request 13 arrives,5,40.0,50.0,1.0,idle
1.312480158280223,V0 arrive→R13,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,V0 arrive→R13,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,V0 arrive→R13,2,42.0,65.0,0.9747787567492975,busy
1.312480158280223,V0 arrive→R13,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,V0 arrive→R13,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,V0 arrive→R13,5,40.0,50.0,1.0,idle
1.312480158280223,V0 finish→R13,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,V0 finish→R13,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,V0 finish→R13,2,42.0,65.0,0.9747787567492975,busy
1.312480158280223,V0 finish→R13,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,V0 finish→R13,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,V0 finish→R13,5,40.0,50.0,1.0,idle
1.312480158280223,Request 98 arrives,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,Request 98 arrives,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,Request 98 arrives,2,42.0,65.0,0.9747787567492975,busy
1.312480158280223,Request 98 arrives,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,Request 98 arrives,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,Request 98 arrives,5,40.0,50.0,1.0,idle
1.312480158280223,V2 arrive→R98,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,V2 arrive→R98,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,V2 arrive→R98,2,58.0,75.0,0.9433321529757754,busy
1.312480158280223,V2 arrive→R98,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,V2 arrive→R98,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,V2 arrive→R98,5,40.0,50.0,1.0,idle
1.312480158280223,V2 finish→R98,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,V2 finish→R98,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,V2 finish→R98,2,58.0,75.0,0.9433321529757754,busy
1.312480158280223,V2 finish→R98,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,V2 finish→R98,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,V2 finish→R98,5,40.0,50.0,1.0,idle
1.312480158280223,Request 32 arrives,0,22.0,75.0,0.939585317505311,busy
1.312480158280223,Request 32 arrives,1,47.0,40.0,0.9796557406404438,busy
1.312480158280223,Request 32 arrives,2,58.0,75.0,0.9433321529757754,busy
1.312480158280223,Request 32 arrives,3,33.0,35.0,0.972411757737922,busy
1.312480158280223,Request 32 arrives,4,60.0,55.0,0.9656407864531862,busy
1.312480158280223,Request 32 arrives,5,40.0,50.0,1.0,idle
1.4187129433613967,V5 arrive→R32,0,22.0,75.0,0.939585317505311,busy
1.4187129433613967,V5 arrive→R32,1,47.0,40.0,0.9796557406404438,busy
1.4187129433613967,V5 arrive→R32,2,58.0,75.0,0.9433321529757754,busy
1.4187129433613967,V5 arrive→R32,3,33.0,35.0,0.972411757737922,busy
1.4187129433613967,V5 arrive→R32,4,60.0,55.0,0.9656407864531862,busy
1.4187129433613967,V5 arrive→R32,5,10.0,40.0,0.9472953723305271,busy
1.4187129433613967,V5 finish→R32,0,22.0,75.0,0.939585317505311,busy
1.4187129433613967,V5 finish→R32,1,47.0,40.0,0.9796557406404438,busy
1.4187129433613967,V5 finish→R32,2,58.0,75.0,0.9433321529757754,busy
1.4187129433613967,V5 finish→R32,3,33.0,35.0,0.972411757737922,busy
1.4187129433613967,V5 finish→R32,4,60.0,55.0,0.9656407864531862,busy
1.4187129433613967,V5 finish→R32,5,10.0,40.0,0.9472953723305271,busy
1.4187129433613967,Request 57 arrives,0,22.0,75.0,0.939585317505311,busy
1.4187129433613967,Request 57 arrives,1,47.0,40.0,0.9796557406404438,idle
1.4187129433613967,Request 57 arrives,2,58.0,75.0,0.9433321529757754,busy
1.4187129433613967,Request 57 arrives,3,33.0,35.0,0.972411757737922,busy
1.4187129433613967,Request 57 arrives,4,60.0,55.0,0.9656407864531862,busy
1.4187129433613967,Request 57 arrives,5,10.0,40.0,0.9472953723305271,busy
1.5160251661915725,V1 arrive→R57,0,22.0,75.0,0.939585317505311,busy
1.5160251661915725,V1 arrive→R57,1,40.0,15.0,0.93638655735462,busy
1.5160251661915725,V1 arrive→R57,2,58.0,75.0,0.9433321529757754,busy
1.5160251661915725,V1 arrive→R57,3,33.0,35.0,0.972411757737922,busy
1.5160251661915725,V1 arrive→R57,4,60.0,55.0,0.9656407864531862,busy
1.5160251661915725,V1 arrive→R57,5,10.0,40.0,0.9472953723305271,busy
1.5160251661915725,V1 finish→R57,0,22.0,75.0,0.939585317505311,busy
1.5160251661915725,V1 finish→R57,1,40.0,15.0,0.93638655735462,busy
1.5160251661915725,V1 finish→R57,2,58.0,75.0,0.9433321529757754,busy
1.5160251661915725,V1 finish→R57,3,33.0,35.0,0.972411757737922,busy
1.5160251661915725,V1 finish→R57,4,60.0,55.0,0.9656407864531862,busy
1.5160251661915725,V1 finish→R57,5,10.0,40.0,0.9472953723305271,busy
1.5160251661915725,Request 81 arrives,0,22.0,75.0,0.939585317505311,busy
1.5160251661915725,Request 81 arrives,1,40.0,15.0,0.93638655735462,busy
1.5160251661915725,Request 81 arrives,2,58.0,75.0,0.9433321529757754,busy
1.5160251661915725,Request 81 arrives,3,33.0,35.0,0.972411757737922,idle
1.5160251661915725,Request 81 arrives,4,60.0,55.0,0.9656407864531862,busy
1.5160251661915725,Request 81 arrives,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V4 arrive→R81,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V4 arrive→R81,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V4 arrive→R81,2,58.0,75.0,0.9433321529757754,busy
1.7105191552542092,V4 arrive→R81,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,V4 arrive→R81,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V4 arrive→R81,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V4 finish→R81,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V4 finish→R81,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V4 finish→R81,2,58.0,75.0,0.9433321529757754,busy
1.7105191552542092,V4 finish→R81,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,V4 finish→R81,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V4 finish→R81,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,Request 3 arrives,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,Request 3 arrives,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,Request 3 arrives,2,58.0,75.0,0.9433321529757754,busy
1.7105191552542092,Request 3 arrives,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,Request 3 arrives,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,Request 3 arrives,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V2 arrive→R3,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V2 arrive→R3,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V2 arrive→R3,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,V2 arrive→R3,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,V2 arrive→R3,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V2 arrive→R3,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V2 finish→R3,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V2 finish→R3,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V2 finish→R3,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,V2 finish→R3,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,V2 finish→R3,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V2 finish→R3,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,Request 24 arrives,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,Request 24 arrives,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,Request 24 arrives,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,Request 24 arrives,3,33.0,35.0,0.972411757737922,idle
1.7105191552542092,Request 24 arrives,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,Request 24 arrives,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V3 arrive→R24,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V3 arrive→R24,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V3 arrive→R24,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,V3 arrive→R24,3,25.0,50.0,0.9440784244045887,busy
1.7105191552542092,V3 arrive→R24,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V3 arrive→R24,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,V3 finish→R24,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,V3 finish→R24,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,V3 finish→R24,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,V3 finish→R24,3,25.0,50.0,0.9440784244045887,busy
1.7105191552542092,V3 finish→R24,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,V3 finish→R24,5,10.0,40.0,0.9472953723305271,busy
1.7105191552542092,Request 42 arrives,0,22.0,75.0,0.939585317505311,busy
1.7105191552542092,Request 42 arrives,1,40.0,15.0,0.93638655735462,busy
1.7105191552542092,Request 42 arrives,2,42.0,66.0,0.9127362200579657,busy
1.7105191552542092,Request 42 arrives,3,25.0,50.0,0.9440784244045887,busy
1.7105191552542092,Request 42 arrives,4,85.0,35.0,0.9122814178079125,busy
1.7105191552542092,Request 42 arrives,5,10.0,40.0,0.9472953723305271,busy
2.0699619267265366,V3 arrive→R42,0,22.0,75.0,0.939585317505311,busy
2.0699619267265366,V3 arrive→R42,1,40.0,15.0,0.93638655735462,busy
2.0699619267265366,V3 arrive→R42,2,42.0,66.0,0.9127362200579657,busy
2.0699619267265366,V3 arrive→R42,3,33.0,32.0,0.9112488983986017,busy
2.0699619267265366,V3 arrive→R42,4,85.0,35.0,0.9122814178079125,busy
2.0699619267265366,V3 arrive→R42,5,10.0,40.0,0.9472953723305271,busy
2.0699619267265366,V3 finish→R42,0,22.0,75.0,0.939585317505311,busy
2.0699619267265366,V3 finish→R42,1,40.0,15.0,0.93638655735462,busy
2.0699619267265366,V3 finish→R42,2,42.0,66.0,0.9127362200579657,busy
2.0699619267265366,V3 finish→R42,3,33.0,32.0,0.9112488983986017,busy
2.0699619267265366,V3 finish→R42,4,85.0,35.0,0.9122814178079125,busy
2.0699619267265366,V3 finish→R42,5,10.0,40.0,0.9472953723305271,busy
2.0699619267265366,Request 65 arrives,0,22.0,75.0,0.939585317505311,busy
2.0699619267265366,Request 65 arrives,1,40.0,15.0,0.93638655735462,busy
2.0699619267265366,Request 65 arrives,2,42.0,66.0,0.9127362200579657,busy
2.0699619267265366,Request 65 arrives,3,33.0,32.0,0.9112488983986017,busy
2.0699619267265366,Request 65 arrives,4,85.0,35.0,0.9122814178079125,busy
2.0699619267265366,Request 65 arrives,5,10.0,40.0,0.9472953723305271,busy
2.0785053244717955,V1 arrive→R65,0,22.0,75.0,0.939585317505311,busy
2.0785053244717955,V1 arrive→R65,1,48.0,40.0,0.8926385415265976,busy
2.0785053244717955,V1 arrive→R65,2,42.0,66.0,0.9127362200579657,busy
2.0785053244717955,V1 arrive→R65,3,33.0,32.0,0.9112488983986017,busy
2.0785053244717955,V1 arrive→R65,4,85.0,35.0,0.9122814178079125,busy
2.0785053244717955,V1 arrive→R65,5,10.0,40.0,0.9472953723305271,busy
2.0785053244717955,V1 finish→R65,0,22.0,75.0,0.939585317505311,busy
2.0785053244717955,V1 finish→R65,1,48.0,40.0,0.8926385415265976,busy
2.0785053244717955,V1 finish→R65,2,42.0,66.0,0.9127362200579657,busy
2.0785053244717955,V1 finish→R65,3,33.0,32.0,0.9112488983986017,busy
2.0785053244717955,V1 finish→R65,4,85.0,35.0,0.9122814178079125,busy
2.0785053244717955,V1 finish→R65,5,10.0,40.0,0.9472953723305271,busy
2.0785053244717955,Request 87 arrives,0,22.0,75.0,0.939585317505311,idle
2.0785053244717955,Request 87 arrives,1,48.0,40.0,0.8926385415265976,busy
2.0785053244717955,Request 87 arrives,2,42.0,66.0,0.9127362200579657,busy
2.0785053244717955,Request 87 arrives,3,33.0,32.0,0.9112488983986017,busy
2.0785053244717955,Request 87 arrives,4,85.0,35.0,0.9122814178079125,busy
2.0785053244717955,Request 87 arrives,5,10.0,40.0,0.9472953723305271,busy
2.2975560922197418,V2 arrive→R87,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,V2 arrive→R87,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,V2 arrive→R87,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,V2 arrive→R87,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,V2 arrive→R87,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,V2 arrive→R87,5,10.0,40.0,0.9472953723305271,busy
2.2975560922197418,V2 finish→R87,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,V2 finish→R87,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,V2 finish→R87,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,V2 finish→R87,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,V2 finish→R87,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,V2 finish→R87,5,10.0,40.0,0.9472953723305271,busy
2.2975560922197418,Request 33 arrives,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,Request 33 arrives,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,Request 33 arrives,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,Request 33 arrives,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,Request 33 arrives,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,Request 33 arrives,5,10.0,40.0,0.9472953723305271,idle
2.2975560922197418,V5 arrive→R33,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,V5 arrive→R33,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,V5 arrive→R33,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,V5 arrive→R33,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,V5 arrive→R33,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,V5 arrive→R33,5,8.0,40.0,0.9439620389971938,busy
2.2975560922197418,V5 finish→R33,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,V5 finish→R33,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,V5 finish→R33,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,V5 finish→R33,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,V5 finish→R33,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,V5 finish→R33,5,8.0,40.0,0.9439620389971938,busy
2.2975560922197418,Request 55 arrives,0,22.0,75.0,0.939585317505311,idle
2.2975560922197418,Request 55 arrives,1,48.0,40.0,0.8926385415265976,busy
2.2975560922197418,Request 55 arrives,2,65.0,55.0,0.8702443907780258,busy
2.2975560922197418,Request 55 arrives,3,33.0,32.0,0.9112488983986017,busy
2.2975560922197418,Request 55 arrives,4,85.0,35.0,0.9122814178079125,busy
2.2975560922197418,Request 55 arrives,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,V3 arrive→R55,0,22.0,75.0,0.939585317505311,idle
2.5155516610877258,V3 arrive→R55,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,V3 arrive→R55,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,V3 arrive→R55,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,V3 arrive→R55,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,V3 arrive→R55,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,V3 finish→R55,0,22.0,75.0,0.939585317505311,idle
2.5155516610877258,V3 finish→R55,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,V3 finish→R55,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,V3 finish→R55,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,V3 finish→R55,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,V3 finish→R55,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,Request 96 arrives,0,22.0,75.0,0.939585317505311,idle
2.5155516610877258,Request 96 arrives,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,Request 96 arrives,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,Request 96 arrives,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,Request 96 arrives,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,Request 96 arrives,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,V0 arrive→R96,0,60.0,80.0,0.875706091182855,busy
2.5155516610877258,V0 arrive→R96,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,V0 arrive→R96,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,V0 arrive→R96,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,V0 arrive→R96,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,V0 arrive→R96,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,V0 finish→R96,0,60.0,80.0,0.875706091182855,busy
2.5155516610877258,V0 finish→R96,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,V0 finish→R96,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,V0 finish→R96,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,V0 finish→R96,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,V0 finish→R96,5,8.0,40.0,0.9439620389971938,busy
2.5155516610877258,Request 17 arrives,0,60.0,80.0,0.875706091182855,busy
2.5155516610877258,Request 17 arrives,1,48.0,40.0,0.8926385415265976,busy
2.5155516610877258,Request 17 arrives,2,65.0,55.0,0.8702443907780258,busy
2.5155516610877258,Request 17 arrives,3,42.0,15.0,0.8791899249624828,busy
2.5155516610877258,Request 17 arrives,4,85.0,35.0,0.9122814178079125,busy
2.5155516610877258,Request 17 arrives,5,8.0,40.0,0.9439620389971938,busy
2.8400091574400435,V5 arrive→R17,0,60.0,80.0,0.875706091182855,busy
2.8400091574400435,V5 arrive→R17,1,48.0,40.0,0.8926385415265976,busy
2.8400091574400435,V5 arrive→R17,2,65.0,55.0,0.8702443907780258,busy
2.8400091574400435,V5 arrive→R17,3,42.0,15.0,0.8791899249624828,busy
2.8400091574400435,V5 arrive→R17,4,85.0,35.0,0.9122814178079125,busy
2.8400091574400435,V5 arrive→R17,5,18.0,75.0,0.8832944565865227,busy
2.8400091574400435,V5 finish→R17,0,60.0,80.0,0.875706091182855,busy
2.8400091574400435,V5 finish→R17,1,48.0,40.0,0.8926385415265976,busy
2.8400091574400435,V5 finish→R17,2,65.0,55.0,0.8702443907780258,busy
2.8400091574400435,V5 finish→R17,3,42.0,15.0,0.8791899249624828,busy
2.8400091574400435,V5 finish→R17,4,85.0,35.0,0.9122814178079125,busy
2.8400091574400435,V5 finish→R17,5,18.0,75.0,0.8832944565865227,busy
2.8400091574400435,Request 78 arrives,0,60.0,80.0,0.875706091182855,busy
2.8400091574400435,Request 78 arrives,1,48.0,40.0,0.8926385415265976,busy
2.8400091574400435,Request 78 arrives,2,65.0,55.0,0.8702443907780258,busy
2.8400091574400435,Request 78 arrives,3,42.0,15.0,0.8791899249624828,busy
2.8400091574400435,Request 78 arrives,4,85.0,35.0,0.9122814178079125,idle
2.8400091574400435,Request 78 arrives,5,18.0,75.0,0.8832944565865227,busy
2.8400091574400435,V4 arrive→R78,0,60.0,80.0,0.875706091182855,busy
2.8400091574400435,V4 arrive→R78,1,48.0,40.0,0.8926385415265976,busy
2.8400091574400435,V4 arrive→R78,2,65.0,55.0,0.8702443907780258,busy
2.8400091574400435,V4 arrive→R78,3,42.0,15.0,0.8791899249624828,busy
2.8400091574400435,V4 arrive→R78,4,88.0,35.0,0.9072814178079125,busy
2.8400091574400435,V4 arrive→R78,5,18.0,75.0,0.8832944565865227,busy
2.8400091574400435,V4 finish→R78,0,60.0,80.0,0.875706091182855,busy
2.8400091574400435,V4 finish→R78,1,48.0,40.0,0.8926385415265976,busy
2.8400091574400435,V4 finish→R78,2,65.0,55.0,0.8702443907780258,busy
